osm_id,osm_type,name,lat,lon,tags
6944983789,node,Vijayanagar Hospital,12.9716291,77.5371969,"{'addr:district': 'Bengaluru Urban', 'addr:full': '17th Cross, Near Main Bus Stand, MC Road, Vijayanagar', 'addr:postcode': '560040', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'check_date': '2024-12-21', 'healthcare': 'hospital', 'name': 'Vijayanagar Hospital', 'operator:type': 'private', 'source': 'OpenGovernmentData', 'website': 'http://dpal.kar.nic.in/Kanunu%20padakosha%20PDF%20Files/Recognised%20Hospitals.pdf'}"
6945001435,node,Abhinava Eye Hospital,12.9550181,77.5683897,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No. 36, Vagdevi, Shankara Park, Opposite Jnanodaya School', 'addr:postcode': '560004', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Abhinava Eye Hospital', 'source': 'OpenGovernmentData'}"
6945010490,node,North Star Maternity and Nursing Home,12.9067079,77.5849275,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No. 4, Sarakki Industrial Estate, 3Road Phase, J.P.Nagar, Bannerghatta Road', 'addr:postcode': '560076', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'North Star Maternity and Nursing Home', 'source': 'OpenGovernmentData'}"
6945020140,node,"Punarjyoti Eye Hospital, Bengaluru Urban",12.9685305,77.5843965,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No 37, Next To Ganesha Temple Near Cubbonpet Market Near Cubbonpet Market', 'addr:postcode': '560002', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Punarjyoti Eye Hospital, Bengaluru Urban', 'source': 'OpenGovernmentData'}"
6945031202,node,Sundar Hospital,13.0080166,77.6221479,"{'addr:district': 'Bengaluru Urban', 'addr:full': '1 & 2, Hennur Road Cross, Lingarajpuram,Below Railway Flyover', 'addr:postcode': '560084', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Sundar Hospital', 'source': 'OpenGovernmentData'}"
6945033191,node,"Sri Ramakrishna Hospital, Bengaluru Urban",13.0121705,77.6961802,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'Opposite Syndicate Bank, Old Madras Road, Krihnarjapuram', 'addr:postcode': '560001', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Sri Ramakrishna Hospital, Bengaluru Urban', 'source': 'OpenGovernmentData'}"
6945050485,node,Sri Venkateshwara Eye Hospital,13.0423919,77.5136653,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No. 15, Drls Plaza, 1st Floor, Nh-4, Above Andhra Bank, T. Dasarahalli', 'addr:postcode': '560057', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Sri Venkateshwara Eye Hospital', 'source': 'OpenGovernmentData'}"
6945075435,node,V Care Hospital,13.015884,77.5973475,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No 29, 9Th Cross Adi Kabir Ashram Road,H.D Devegowda Road', 'addr:postcode': '560037', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'V Care Hospital', 'source': 'OpenGovernmentData'}"
6945309984,node,A.M. Hospital,12.9601022,77.5315556,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No.20/1, 2nd Cross, Widia Layout, Chandra Layout Main Road,Vijayanagar', 'addr:postcode': '560040', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'A.M. Hospital', 'source': 'OpenGovernmentData'}"
6945348721,node,"Divya Drishti Eye Hospital, Vijayanagar",12.9586907,77.5352668,"{'addr:district': 'Bengaluru Urban', 'addr:full': '#966/ 22, Service Road, RPC Layout, Vijayanagar, Opposite Syndicate Bank', 'addr:postcode': '560104', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'healthcare': 'hospital', 'healthcare:speciality': 'Cataract Treatment; Cornea Clinic; Retina Clinic; Glaucoma Clinic', 'name': 'Divya Drishti Eye Hospital, Vijayanagar', 'operator:type': 'private', 'source': 'OpenGovernmentData', 'website': 'http://divyadrishtieyehospital.com/'}"
6945398483,node,"Shridevi Hospital, Bengaluru Urban",12.9617045,77.5217172,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No-14, Maruthi Nagar, Nagarabhavi Main Road', 'addr:postcode': '560072', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Shridevi Hospital, Bengaluru Urban', 'source': 'OpenGovernmentData'}"
6945434031,node,Srinivasa Eye Hospital,13.0147224,77.6515616,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No.60, Near Banaswadi Bus Stop, Banaswadi Main Road', 'addr:postcode': '560043', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Srinivasa Eye Hospital', 'source': 'OpenGovernmentData'}"
6945724749,node,Spandana Hospital And Medical Centre,13.0112166,77.6743939,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'Ramamurthynagar', 'addr:postcode': '560016', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Spandana Hospital And Medical Centre', 'source': 'OpenGovernmentData', 'wheelchair': 'yes'}"
6945768862,node,Sreeniwasa Hospital,12.9732706,77.5725357,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No. 12, Park Road, Bale Peth', 'addr:postcode': '560053', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Sreeniwasa Hospital', 'name:kn': 'ಶ್ರೀನಿವಾಸ ದೇವಸ್ಥಾನ', 'source': 'OpenGovernmentData'}"
6946978667,node,Ashraya Medinova Pvt Ltd,12.988865,77.5078006,"{'addr:district': 'Bengaluru Rural', 'addr:full': 'Magadi Main Road, Sunkadakatte', 'addr:postcode': '560091', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Ashraya Medinova Pvt Ltd', 'source': 'OpenGovernmentData'}"
6947003707,node,Magadi Road Maternity Home,12.9741253,77.561823,"{'addr:district': 'Bengaluru Urban', 'addr:full': '2nd Cross, Magadi Road', 'addr:postcode': '560023', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Magadi Road Maternity Home', 'source': 'OpenGovernmentData'}"
6947033494,node,Pristine Hospital,12.9980009,77.5432779,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No.877, Modi Hospital Road, West of Chord Road, II Stage Extension', 'addr:postcode': '560086', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Pristine Hospital', 'name:kn': 'ಪ್ರಿಸ್ಟೀನ್ ಆಸ್ಪತ್ರೆ', 'operator:type': 'private', 'source': 'OpenGovernmentData', 'website': 'http://pristinehospitals.com/'}"
6947106775,node,Dr Zamindar's Micro Surgical Eye Centre,13.0021978,77.6329015,"{'addr:district': 'Bengaluru Urban', 'addr:full': '7Th B Cross, 1st Floor Banaswadi Road Jai Bharath Nagar', 'addr:postcode': '560033', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': ""Dr Zamindar's Micro Surgical Eye Centre"", 'source': 'OpenGovernmentData'}"
6947226705,node,K.T.G. Hospital,13.0004769,77.5054027,"{'addr:district': 'Bengaluru Rural', 'addr:full': 'Ktg Educational Campus, Sy No. 93, Srigandadakaval, Sunkadakatte Road, Vishwaneedam Post', 'addr:postcode': '560091', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'K.T.G. Hospital', 'source': 'OpenGovernmentData'}"
6947247040,node,Vasan Eye Care Hospital,12.8980516,77.6339279,"{'addr:district': 'Bengaluru Rural', 'addr:full': 'Sri Murthy Complex, No.43, Garvey Bhav Palya Hongasandra Village Begur, Hosur Main Road Bommanahalli, Hobli', 'addr:postcode': '560068', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Vasan Eye Care Hospital', 'source': 'OpenGovernmentData'}"
6947371813,node,Health Cottage Hospital,12.9709143,77.6321116,"{'addr:district': 'Bengaluru Urban', 'addr:full': '#289.1 Cross, Cambridge Layout, Halasuru, Near Sai Baba Temple', 'addr:postcode': '560008', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Health Cottage Hospital', 'source': 'OpenGovernmentData'}"
6947375064,node,Samastha Hospitals Pvt Ltd,12.89708,77.5473364,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No.4, Sagar Complex,Gopalakrishna Layout,Vasanthapura Main Road,Subramanyapura Post,Uttarahalli Hobli', 'addr:postcode': '560061', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Samastha Hospitals Pvt Ltd', 'source': 'OpenGovernmentData'}"
6947430278,node,Poornima Hospital,13.0263344,77.595128,"{'addr:district': 'Bengaluru Urban', 'addr:full': '#200/A, Hmt Layout, Karthik Complex, Dinnur Main Road, R.T. Nagar', 'addr:postcode': '560032', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Poornima Hospital', 'source': 'OpenGovernmentData'}"
6947459688,node,S.N. Hospital,13.0357404,77.7347061,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'Avalahalli, Virgonagar P.O.', 'addr:postcode': '560049', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'S.N. Hospital', 'source': 'OpenGovernmentData'}"
6947499707,node,Dr.Zamindar Microsurgical Eye Centre,13.0178594,77.6547577,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No.1013, 1st Block, 3 Road Cross, Hrbr Layout, Kalyan Nagar', 'addr:postcode': '560043', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Dr.Zamindar Microsurgical Eye Centre', 'operator:type': 'private', 'source': 'OpenGovernmentData', 'website': 'https://drzamindarseyecentre.com/'}"
6947499708,node,Good Shepherd Hospital,13.0328036,77.633289,"{'addr:district': 'Bengaluru Urban', 'addr:full': '#1,9 Cross 9 Main Hennur Cross, Kalyan Nagar Post', 'addr:postcode': '560043', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Good Shepherd Hospital', 'source': 'OpenGovernmentData'}"
6947499711,node,"Dr.Agarwal Eye Hospital, Frazer Town, Bangalore",12.9960196,77.6128413,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No.33, Coles Road,Frazer Town', 'addr:postcode': '560005', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Dr.Agarwal Eye Hospital, Frazer Town, Bangalore', 'source': 'OpenGovernmentData'}"
6947504016,node,"Mamta Hospital, Bengaluru Rural",13.0377564,77.5744454,"{'addr:district': 'Bengaluru Rural', 'addr:full': '12, D Rajgopal Road, Next To Food World, Nagashettyhalli, Sanjaynagar', 'addr:postcode': '560091', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Mamta Hospital, Bengaluru Rural', 'source': 'OpenGovernmentData'}"
6947504017,node,S. J. Hospital,13.0360827,77.575065,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No.2, Ngef Layout, Sanjaynagar Main Road', 'addr:postcode': '560094', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'S. J. Hospital', 'source': 'OpenGovernmentData'}"
6947504038,node,Republic Hospital,12.964162,77.5982255,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No. 5, Langford Gardens, Near Richmond Circle', 'addr:postcode': '560025', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Republic Hospital', 'source': 'OpenGovernmentData'}"
6947556032,node,R.R. Hospital and Trauma Centre,12.9074269,77.5716318,"{'addr:district': 'Bengaluru Urban', 'addr:full': '11/2 8Th Cross, Gangadhar Nagar 100 Ring Road, J.P Nagar Post', 'addr:postcode': '560078', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'R.R. Hospital and Trauma Centre', 'source': 'OpenGovernmentData'}"
6947662459,node,Geetha Hospital,13.0357169,77.7351701,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'Avalahalli Virgonagar Old Madras Road Bangaror', 'addr:postcode': '560049', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Geetha Hospital', 'source': 'OpenGovernmentData'}"
6947662464,node,"Suresh Hospital, Bengaluru Urban",13.0080397,77.6971089,"{'addr:district': 'Bengaluru Urban', 'addr:full': '37/, 1st Cross, Devasandra Main Road, K.R.Puram', 'addr:postcode': '560035', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Suresh Hospital, Bengaluru Urban', 'source': 'OpenGovernmentData'}"
6947662469,node,Sri Ram Netralaya and Surgical Centre,13.0088071,77.6948659,"{'addr:district': 'Bengaluru Urban', 'addr:full': '2 1st Floor, Kr Purav', 'addr:postcode': '560003', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Sri Ram Netralaya and Surgical Centre', 'source': 'OpenGovernmentData'}"
6947662474,node,"Patil Hospital, Bengaluru Urban",13.0090854,77.6969567,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No. 42-B1, Below Synicate Bank, Sri Thimmappa Complex, Old Madras Road, Krishnarajapuram', 'addr:postcode': '560036', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Patil Hospital, Bengaluru Urban', 'source': 'OpenGovernmentData'}"
6947662480,node,Sri Sai Eye Hospital,13.011968,77.6659168,"{'addr:district': 'Bengaluru Urban', 'addr:full': '#311, 4B Cross, R.M. Nagar Main Road, Kasthuri Nagar', 'addr:postcode': '560016', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Sri Sai Eye Hospital', 'source': 'OpenGovernmentData'}"
6947674447,node,Sri Ram Speciality Hospital,12.9543777,77.6209764,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No.162, 4Th Main, Opposite Post Office, Viveknagar, 20Yds, Viveknagar Bus Stand', 'addr:postcode': '560047', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Sri Ram Speciality Hospital', 'source': 'OpenGovernmentData'}"
6947678585,node,Zion Hospital And Research Centre Pvt.Ltd.,13.0149675,77.6354957,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No.1, 1 Cross Rananurthy Road', 'addr:postcode': '560084', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'email': 'info@zionhospitals.com', 'name': 'Zion Hospital And Research Centre Pvt.Ltd.', 'operator:type': 'private', 'source': 'OpenGovernmentData', 'website': 'http://zionhospitals.com/'}"
6947682046,node,Jai Maruthi Hospital,13.0068811,77.5055636,"{'addr:district': 'Bengaluru Rural', 'addr:full': '208, 210, Hegganahalli Main Road, Near Peenya 2nd Stage, Hegganahalli', 'addr:postcode': '560091', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Jai Maruthi Hospital', 'source': 'OpenGovernmentData'}"
6947682067,node,Institute Of Nephro Urology hospital,12.9619528,77.5728562,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'Victoria Hospital Campus', 'addr:postcode': '560002', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Institute Of Nephro Urology hospital', 'source': 'OpenGovernmentData'}"
6947701126,node,Well Spring hospital,12.9425676,77.6224349,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'Koramangala', 'addr:postcode': '560095', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Well Spring hospital', 'source': 'OpenGovernmentData'}"
6947707788,node,Aaroyha Mandir Hospital,13.0105038,77.5502452,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'Bengaluru Urban', 'addr:postcode': '560002', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Aaroyha Mandir Hospital', 'source': 'OpenGovernmentData'}"
6947707895,node,"Punya Hospital, Bengaluru Urban",12.9862161,77.5374853,"{'addr:district': 'Bengaluru Urban', 'addr:full': '# 52 /10 80 Ft Road, Khb Colony Basaveshwaranagar', 'addr:postcode': '560079', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'email': 'support@punyahospitals.com', 'healthcare': 'hospital', 'name': 'Punya Hospital, Bengaluru Urban', 'operator:type': 'private', 'source': 'OpenGovernmentData', 'website': 'https://punyahospitals.com/'}"
6947707903,node,"Vijaya Hospital, Bengaluru Urban",12.9418827,77.48376,"{'addr:district': 'Bengaluru Urban', 'addr:full': '4,Kirloskar Colony, Basaveshwaranagar', 'addr:postcode': '560079', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Vijaya Hospital, Bengaluru Urban', 'source': 'OpenGovernmentData'}"
6947716888,node,Sandhyashree Hospital,12.9761802,77.5261763,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No. 8, 60Ft. Road, Pattegara Palya, Vijayanagar', 'addr:postcode': '560079', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Sandhyashree Hospital', 'name:kn': 'ಸಂಧ್ಯಾಶ್ರೀ ಆಸ್ಪತ್ರೆ', 'source': 'OpenGovernmentData'}"
6947716900,node,Dr. Sailaja's Super Speciality Eye Hospital,13.0276736,77.6614188,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No.21,22,1st Floor,Horamavu Main Road', 'addr:postcode': '560043', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': ""Dr. Sailaja's Super Speciality Eye Hospital"", 'source': 'OpenGovernmentData'}"
6947750361,node,Hillside Hospital,12.9162753,77.5589544,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No. 113, 4Th Cross, R. K. Layout, Padmanabhanagar', 'addr:postcode': '560070', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Hillside Hospital', 'source': 'OpenGovernmentData'}"
6947915400,node,Pd Hinduja Sindhi Hospital,12.9646359,77.5926509,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'Sindhi Hospital Road Sampangiramnagar S R Nagar', 'addr:postcode': '560027', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Pd Hinduja Sindhi Hospital', 'source': 'OpenGovernmentData'}"
6948030294,node,Sri Ranga Arogyadhama,12.9986239,77.542782,"{'addr:district': 'Bengaluru Urban', 'addr:full': '1078 11Th Main 9Th Cross Above Punjab National Bank Mahalakshmipura', 'addr:postcode': '560086', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Sri Ranga Arogyadhama', 'source': 'OpenGovernmentData'}"
6948059664,node,Brinda Hospital,12.978053,77.5115959,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No.4, 5Th Block,2nd Stage Nagarabhavi', 'addr:postcode': '560072', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Brinda Hospital', 'source': 'OpenGovernmentData'}"
6948187839,node,Sankalpa Hospital,12.95119,77.4918039,"{'addr:district': 'Mysuru', 'addr:full': '34/1, Ta.Ra.Su. Circla Yadavagiri', 'addr:postcode': '570020', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Sankalpa Hospital', 'name:kn': 'ಸಂಕಲ್ಪ ಆಸ್ಪತ್ರೆ', 'source': 'OpenGovernmentData'}"
6948391975,node,Deepashri Hospital,12.9705902,77.5108503,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No. 86, 2nd Main,16Th D Cross,Malagala,Inner Ring Road,Underpass, Nagarabhavi 2nd Stag', 'addr:postcode': '560072', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Deepashri Hospital', 'source': 'OpenGovernmentData'}"
6948438892,node,Rotary Eye Hospital (A Unit Of Bangalore North Rotary Trust),12.9817233,77.5549364,"{'addr:district': 'Bengaluru Urban', 'addr:full': '10Th, A Main, 68Th Cross, 5Th Block, Rajajinagar Near Bhasyam Circle', 'addr:postcode': '560010', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Rotary Eye Hospital (A Unit Of Bangalore North Rotary Trust)', 'source': 'OpenGovernmentData'}"
6948459038,node,Acharya Tulsi Jain Hospital,13.0218344,77.5567093,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No. 22/21, 6Th Cross, K N Extn, Yeshwanth Pur', 'addr:postcode': '560022', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Acharya Tulsi Jain Hospital', 'source': 'OpenGovernmentData'}"
6948552667,node,Get Well Hospital,12.9526616,77.61503,"{'addr:district': 'Bengaluru Urban', 'addr:full': '#20, 7Th Cross Rosegarden, Neelasandra', 'addr:postcode': '560047', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Get Well Hospital', 'source': 'OpenGovernmentData'}"
6948590938,node,Premier Hospital,13.0241863,77.5960574,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No.2, Ex-Servicemen Colony, 5Th Cross, Dinnur Main Road, R.T.Nagar', 'addr:postcode': '560032', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Premier Hospital', 'source': 'OpenGovernmentData'}"
6948604083,node,Gurukripa Hospital and Health Care Centre,13.0001802,77.5461146,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No - 30,1st Cross, Opp Geleyara Balaga Bus Stop,Mahalakshmipuram,Banglore', 'addr:postcode': '560086', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Gurukripa Hospital and Health Care Centre', 'source': 'OpenGovernmentData'}"
6948659616,node,Avian Medicare and Research Centre,13.0269276,77.6227882,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'Lmc 1210 &1211 ,1st Main, 1st Stage, 3Road Block Hbr Layout', 'addr:postcode': '560001', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Avian Medicare and Research Centre', 'source': 'OpenGovernmentData', 'wheelchair': 'yes'}"
6948751340,node,Vinayaka Health Care and Maternity Home,12.8919999,77.6257829,"{'addr:district': 'Bengaluru Rural', 'addr:full': '13/29,Prathik Complexhongaasandra, Begur Road', 'addr:postcode': '560068', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Vinayaka Health Care and Maternity Home', 'source': 'OpenGovernmentData'}"
6950124287,node,Little Flower Hospital,13.0113204,77.6771966,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No. 101, Tc Palya Road,Raghavendra Nagar,Ram Murthy Nagar Extension', 'addr:postcode': '560016', 'addr:state': 'Karnataka', 'addr:street': 'Opposite to bus stop', 'amenity': 'hospital', 'name': 'Little Flower Hospital', 'source': 'OpenGovernmentData'}"
6950124308,node,"Venkateswara Hospital, Bengaluru Urban",12.9543465,77.5755649,"{'addr:district': 'Bengaluru Urban', 'addr:full': '506, Aswathankatte Road V V Puram', 'addr:postcode': '560004', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Venkateswara Hospital, Bengaluru Urban', 'name:kn': 'ವೆಂಕಟೇಶ್ವರ ಆಸ್ಪತ್ರೆ', 'source': 'OpenGovernmentData'}"
6950185719,node,Sai Baba Hospital,13.0093599,77.5222108,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No.12, Laggere Main Road, Laggere, Bengaluru', 'addr:postcode': '560058', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Sai Baba Hospital', 'name:kn': 'ಸಾಯಿಬಾಬ ಆಸ್ಪತ್ರೆ', 'source': 'OpenGovernmentData'}"
6950185729,node,"Metro Hospital, Bengaluru Rural",12.8914666,77.5612113,"{'addr:district': 'Bengaluru Rural', 'addr:full': 'No. 21/3 Vasanthpur Main Road Konanakunte Cross', 'addr:postcode': '560062', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Metro Hospital, Bengaluru Rural', 'source': 'OpenGovernmentData'}"
6950185730,node,"Madhu Hospital, Bengaluru Urban",12.9783164,77.5429603,"{'addr:district': 'Bengaluru Urban', 'addr:full': '58, M. Muniyappa Complex Magadi Main Road, Agrahara Dasarahalli,', 'addr:postcode': '560079', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Madhu Hospital, Bengaluru Urban', 'source': 'OpenGovernmentData'}"
6950412307,node,Al- Habeeb Hospital,13.0236062,77.6196139,"{'addr:district': 'Bengaluru Urban', 'addr:full': '5, Arabic College Main Road, Banglore', 'addr:postcode': '560045', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Al- Habeeb Hospital', 'source': 'OpenGovernmentData'}"
6950412318,node,"Santhigiri Ayurveda and Siddha Hospital, Bengaluru Urban",12.9439008,77.6065864,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No.2/2, ARS Mansion, New Mico Factory Road, Opposite GovernmentHigh School, Adugodi', 'addr:postcode': '560030', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'email': 'communication@santhigiriashram.org', 'name': 'Santhigiri Ayurveda and Siddha Hospital, Bengaluru Urban', 'operator:type': 'private', 'source': 'OpenGovernmentData', 'website': 'https://www.santhigiriashram.org/'}"
7139631443,node,Padmashree Diagnostics,12.9745983,77.5436792,"{'amenity': 'hospital', 'name': 'Padmashree Diagnostics'}"
7140653801,node,Venus MultiSpeciality Hospital,12.9721779,77.6807872,"{'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Venus MultiSpeciality Hospital'}"
7179096799,node,Ramakrishna Hospital,12.8541208,77.6624811,"{'addr:city': 'Bangalore', 'addr:street': 'Hewlett Packard Avenue', 'amenity': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital', 'name': 'Ramakrishna Hospital', 'operator': 'Ramakrishna', 'website': 'http://rkhealth.com'}"
7202723905,node,Roopena Agrahara Government Hospital,12.9102142,77.6244654,"{'addr:district': 'Bangalore', 'addr:full': '3rd Main Rd, NGR Layout, Roopena Agrahara, Bommanahalli', 'addr:postcode': '560068', 'addr:state': 'Karnataka', 'addr:subdistrict': 'Bangalore South', 'amenity': 'hospital', 'name': 'Roopena Agrahara Government Hospital', 'source': 'OpenGovernmentData'}"
7202724055,node,"Government Hospital, Gunjur",12.922327,77.736038,"{'addr:district': 'Bangalore', 'addr:full': 'Gunjur', 'addr:postcode': '560087', 'addr:state': 'Karnataka', 'addr:subdistrict': 'Bangalore East', 'amenity': 'hospital', 'name': 'Government Hospital, Gunjur', 'source': 'OpenGovernmentData'}"
7202724062,node,Kaggalipura Government Hospital,12.8044859,77.5122898,"{'addr:district': 'Bangalore', 'addr:full': 'MAIN ROAD, KANAKAPURA MAIN ROAD', 'addr:state': 'Karnataka', 'addr:subdistrict': 'Bangalore South', 'amenity': 'hospital', 'contact:phone': '8277515873', 'healthcare': 'hospital', 'name': 'Kaggalipura Government Hospital', 'name:kn': 'ಕಗ್ಗಲಿಪುರ ಸರ್ಕಾರಿ ಆಸ್ಪತ್ರೆ', 'source': 'OpenGovernmentData'}"
7202935749,node,Thippenalli Government Hospital,13.031132,77.483923,"{'addr:district': 'Bangalore', 'addr:full': 'Thippenahalli', 'addr:postcode': '560073', 'addr:state': 'Karnataka', 'addr:subdistrict': 'Bangalore North', 'amenity': 'hospital', 'name': 'Thippenalli Government Hospital', 'source': 'OpenGovernmentData'}"
7202935803,node,Laggere Government Hospital,13.009817,77.5231852,"{'addr:district': 'Bangalore', 'addr:full': 'Peenya Post, Muneshwara Badavane', 'addr:postcode': '560058', 'addr:state': 'Karnataka', 'addr:subdistrict': 'Bangalore North', 'amenity': 'hospital', 'name': 'Laggere Government Hospital', 'name:kn': 'ಲಗ್ಗೆರೆ ಸರ್ಕಾರಿ ಆಸ್ಪತ್ರೆ', 'source': 'OpenGovernmentData'}"
7202935809,node,Seegehalli Government Hospital,13.0164321,77.7169887,"{'addr:district': 'Bangalore', 'addr:full': 'Seegehalli, Virgonagara Post', 'addr:postcode': '560049', 'addr:state': 'Karnataka', 'addr:subdistrict': 'Bangalore East', 'amenity': 'hospital', 'name': 'Seegehalli Government Hospital', 'name:kn': 'ಸೀಗೇಹಳ್ಳಿ ಸರ್ಕಾರಿ ಆಸ್ಪತ್ರೆ', 'source': 'OpenGovernmentData'}"
